id,text,label
322,he tum baal katwaane bahar mat jaya karo me hi kaat diya krunga she kyu he me nhi chahta mere alawa tumhara koi,1
323,aplogo ne to betetctet walo ka majak banakar,2
324,mera apki tweet se agree he nai hy love apko kamzor nai krta love apko takatwar bnata hy u have lov,2
325,ne prediction kiya hai ki bangladesh world cup jeetegi thank god unke prediction mein india nahi,1
326,return yeh wala tweet like karke aaj ka din bana diya mein toh iska dusre account me bhi,1
327,when i met my gym trainer after gaining weight during a gap of months,0
328,tujhe sirf muslim he dikhta hai .... up mai jo bjp worker mara gya uspr bol .... bjp workers ko jo tmc,1
329,delhi ke maalik kafi dino se dikh nahi rahe koi nayi baate to khojane nahi nikal liye modi govt,0
330,happy birthday rahne sinclair wolfsbane,1
331,haha overrated kisko bolte hain chuuuu pehle yeh pata kar bc ata pata kuchh nahi chale aate hain,2
332,bosidkie sharam karo kitna vote aayare tuje saale deposit be nahi mila sabse bade gaddara chutiye b,2
333,tere haat me tu khud ka pakad ke rakh .. teri aukat sirf chutya pan karna hai .. apni chaddi m,1
334,mshra ye hindu muslim ka agenda tere aatanki sangathan rss ne chalaya hai gandu,1
335,what nonsense is this naa you give am money keep for you mannerless prick,0
336,videsho me jankar is desh ka pm noutankicomedykhud ka entertainment karta hai desh me pani ke liye,2
337,khankk jaldi jang kro na tum log thori si mar kha k chupkey kun beth gaye laro gey nahi to hum,0
338,tera darbar na chuteee kbi chahe muskil ho zindagi ya easy bs tera sath jruri satguru ji,2
339,any explanation is not possible bus kuchh bhee,2
340,mujhe wahi ministry hona jisne main best hoo ...! he did great job didn't he ?? sabse active ministry ..,0
341,media ne brainwash kar daala hai aam logo ka,2
342,hi there at the moment it isn't but we'll let you know as soon as it's time for some jashn-e-bahaaraa,2
343,matlab berojgaro neanpadho ne kisano nemahilao ne or to or hindustan ki janta ne is baar vote hi ni,2
344,death over ki okad bata deya bc block maar deya paid user ka lakho rupee lekr ye l,0
345,susner,1
346,sir ji ek sawaal tha ..... aaj kal jaisa ki aapko pata hoga ..... advocacy bhi ek paise kamaane ka jariy,2
347,teri maa ki chut u stupid tumhari pad ne ki aukat nhi aur hungne k liye phle khd,0
348,sonu bjp ne more than tickets diye the ek ko bhi vote ni diya tum logo ne vote doge cong,1
349,ha ha ha bapu zinda ho gaye,1
350,thank you so much for the appreciation glad to hear that and means a lot to me all the love a,1
351,abe khud se pati hai pata nhi hindu ladkiyon ko kya hua muslim ladke ko hi phansaati hai p,2
352,mam congrats for a good victory i am very happy with our new sansad ajj tk mai apne area ke sansad,1
353,saal chali hoyi love story ka is ramadan walay din nikah shah'wan da munda ty rehmani kamiyaran di kurhi,2
354,didi joy shri ram sikho modi bhai'er theke chowkidar chor hai bole bole ekta jotkate congres,2
355,mc hai sala sale lo jyada ghamand hai .. kuch din ruk sale tera ghamand dur ho jayega ..,2
356,wish you good luck sir aane bale dino me ko bulane ka koi matlab hi nahi hoga jai shree ram,2
357,abe chutiye ghulam pradhanmantri banane wala ye bheasht parivar nhi desh ki janta h tum haramiyo,1
358,no more birthdays to come !! hahahahahhaha jk basta uy enjoy your day beszu i love you alwaaayys !!!! stay strong s,2
359,jai hind jai bharat jis din hamare bharat desh me ye naara har baccha baccha bo,2
360,this is not the way you need to fight it out don't step down would love to see you lead during this crisis time,0
361,tere beti ko koi gaali diya to tu ko tag karne laga jab tu hamare scri,0
362,nani wasnt talking to me and even after i sang dil ki lagi which she hummed w me a lil bit she wont talk pata nai,0
363,a kiara tum logo ke bolne se koi fark ni pdta .. usko usk,1
364,maa ... bhale happy ga undhi,0
365,nahi aisa nahi hai baat leader ki hoti hai nawaz zardari aaye hi lootne ki,2
366,bhagwan ka naam,1
367,siddhu ... jiiii ... rahul ji haar gaye hai ... or haar ki wajah khoji hai congress ki team ne .... ki hame s,1
368,tops security pvt ltd campany epfo paise bharte nahi kisi se dar te nahi hai sal ka pf bh,0
369,rashid hanuman tumara superman bheem tumhara thor this is all i,1
370,i am so happy for having such a excited full of potential confident courageous and do or die attitude leader,0
371,we love the aesthetic sadness of making a sad face out of ur own tears hahahhah,0
372,congratulations .... bahut bahut subhkamnaye ..... bharat punah sone ki chidiya kehlane ki or agrasar ..... vande,0
373,burde board ke exam mein fail hone pe apni mummy ka reaction socho itne pe to meri,0
374,thanku so much guru ji aapki rehmat se hum sab ye kr pate h,1
375,yeh kutte fauji tassub se bahir hain yeh lacs pigs jo qoum ka haq maa,2
376,congress party gandhi pariwar ka bapauti nahi hai congress president gandhi pariwar se,2
377,lo ab pata chala mujhe,0
378,usne kaha kya main bewafa hoon ..... maine kaha tu itni dhokhebaj hai jiska koi hisaab nahi ...... usne kaha b,0
379,sir aam public ko dikat hoti hai safar ke dauran ticket nhi milne pe aur agent log hundred ka,2
380,owaisi saab ko iss ke liye achey paisey bhi milte hongey see this hindu muslim divide is for stupid p,0
381,janab baldia town ma sa time load sheading ho rahi h ap kuch krta kew nhi agr ap jawab nhi dia t,2
382,,0
383,bass bharat mata ki jai bolo boss baaki sab,1
384,once said by ak chowkidaar chale jayenge don't know chowkidaar stays fo,2
385,good morning dr harish bhalla urf swami harshanand,2
386,khalid h muzhab ke nam per muslmano me nafrat phelana band karo ye iblis ka kam he mazhab konsa sahih konsa gha,1
387,flop heroine panauti ka murder karke indonesia me apna flop anarkali ka promotion me,1
388,chutiya insaan yea manika nahi hea .. lanat teri shakeel per do number insaan,1
389,ye lijiye proof agar abhi bhi lagta hai ki ye bhi gundon bjp ne karwaya hai to ... sudhar jaiye ab,1
390,gaddho abhi to sudhro chaplusi chamchagiri ki rajniti band karo abhi bahut dam kham baki hai congress me,1
391,avi bhi samajh mae na aaya tho party band ho jayegi ... socho kyo hare .. ye nahi ki dusra kyo jeet raha,2
392,didi jai shriram ki hi thi jai shriram ki hi hai aur sadaiva jai shri,1
393,maaza thank you so very much sis love and respect,2
394,isko bf nahi kehta isko noukar kehta hain,2
395,vinodr vinod ji just chill man modi ji kuch sikho aap jab aise kutte aur kuttiya bhaukte hai,0
396,bharat movie trailer i like a lot kyunki salman khan sir ka stardom and sare act fabulous hai,1
397,m nh m l n nh em g i stay strong lalisa we always love you,1
398,ase ghatnao k liye puri terha se teyar rahe kyu ki jin ki biwi nahi hoti unko aurto ki kadder nahi hoti inki ko,1
399,s aap se inspire hokar mr dixit i wrote my first shayari i dedicate this shayari to you abir aapki yeh,0
400,problem police ke misconduct aur misbehaviour pe hai rural area ke case me,1
401,mujrim nhi smjh the kyuki tumhare bato se bjp ko bhout bnft hua tum to bhout kam aaye itne bk bk nhi,1
402,awaaz maim m to aapko apni problem bataya aap log sunte hi ni hai pahredaar m bolte h consum,0
403,i think you don't know anything about gujrat riots from to and even later not even a single,1
404,modi ke kutte aur andhabhkt tweeter pe bhi bhauk rha modi ke kutte ko sirf hindu muslim krne aur gareeb k,2
405,election ladoge ka .. kahe ladoge ?? tumhari seat fix hai ... usse jyada nhn milegi .. election me paisa mat barbad,2
406,up me bjp ke aane vale vidhansabha chunav me harne ke mukhya karan honge obc ko scholarship nahi dena vyapar,1
407,ram ram dosto good night,2
408,bhai wapis na chi jana dekho agar ap ko muhabat hoti na to ap aisay maidan chor kar,1
409,bhauk raha to tu kya kar lega be tum saale isiliye zaleel ho rahe saal se hum mahan,0
410,faiz priyankachopra chopra ne movie month pehle hi chod di thi bharat team ne news late anno,0
411,salmanji aap bahut bahut aacha dikh rahey hai aaj bahut khush dikh rahey hai aap maine pics de,2
412,swaraj we need a motivator like you in public life all cunning khangreji arrogant participants in each,1
413,congratulations ji proud for we being hindu jai sri ram,0
414,ye sadak barasat ke dino me band ho jati hai iss gauv me log rahte,2
415,i have owned activa g since last yr but activa is not giving mileage sab ke sab chor he kisko ka,2
416,bjp ko vote on muslim mahilaon n purushon ne diye jinko yojnaon ka fayda milaya m,1
417,baba har har mahadev apki maa ganga apko yaad kar rahi hi unse mil kar unka dhayawad karna,1
418,thefilm shaadi kab karni hai,1
419,main to panauti nikla bc,0
420,thefilm,2
421,ishaq najuk hei bahut juban se nahee aankho se bayan hoga hei jab dard had se bad jaye to dukh se aankh bha,1
422,__ manish itihaas hume sikhata hai ki hum itihaas se kuch nahi sikhte bjp ne yeh hi sikhaya hai ki sab purvajo ne,1
423,very good .. aisi maa bahut bahut bahut bhagyashali jo apne bete ko itni uchahiyo pr dekhe aur aisa bet,0
424,pehle se malum tha ke yhi hogabachpan mei humne b bhut ghr ghr khela hai,2
425,mere perents hamesha majdoori karke meri har khvaish poori karte hai and mene kabhi unke chehre par gareebee ke,2
426,atal ji na jaisa hmara desh ka gorav bdhaya onki hi raho pr h hmara pm modi ji,1
427,boy dekho me tumhare liye kya laya hu ....... girl khush hoker jaanu i love you ...... boy,1
428,khaleesi mai sorry nai bolny wala kyun ky sorry bolna cheezain kharab krta hai or proud is liay ky tu jaa,1
429,bae sali apne buddhe ko sambhal ab marne ki umar me kya2 karta hai sala criminal plastic,2
430,scam iblees k vlogs ko tau kutton ki tarah dekha hoga kuch socha hai k ab chullu bhar pani main doobna hai,2
431,bhai aaj tak tune kishi bhi scam par avaj nahi uthai par modi ji k kam kale gungan par avaj uthata hai,2
432,inc ye evm or media dalal ka chasma nahi he isliye c,1
433,band karo y behes jo aapko bura ni kehta aap uske saath bekar unnecesary behes mat cha,1
434,farzi rashtrawad h aapka jo din me dharti ko bar matha lgata h usse zabrdsti nhi bulwa sakte u,1
435,modiji aapko dusare parva ki bahut bahut shubkamanaye .... aap is bharat desh ko bahut unchai tak le j,1
436,is dunya me allah kafir ko bhi khushyan ata farmatay hain ... balkeh un ko ziada khushian meli hain bc,0
437,praying today and wishing peace love and happiness on all of you jumma tul wida mubarak !! saeed,1
438,bilkul aisa hi hai .. jin ki khwaish hoti hai kay khud ko our leader ko acchi our jamey g,1
439,har har modi bhool gaye bhi koe hain aaj pm modi hain vo the rajnath sabse ladkr,0
440,mamtadidi yeh ranga billa ki jodiy aeisiy chalak lomdiy jese hei ke khud kucchh nahi karenge onliy bholi publick ko,2
441,ke baad jo desh ne tarakki ki hai vo pehle nahi thi ye sab modi ji ke aane ke baad hua ash modi ji aap ne ba,0
442,rashid aur salo ye galat h toh haiiii lkn bjp ka nam kyu kya wahan narendra modi khda h ya amit shahh .... s,0
443,gandhi ji ki hatya me savarkar ka nam tha court me pesh huwe the bad me jo commission bithaya ga,0
444,so good i had to share check out all the items i'm loving on,2
445,india ma treatment nahi ha to sasural walo ko puchhe yah ki saal ma health ka kuchh nahi kiya,1
446,jo angrejo ki bibio ke kapde dhoye use chutiye log deshbhakt nehru bolte hain ky,1
447,/14 yo niggas baby mai chahti hun is eid mai jis colour ka dress pehnu tum bhi same usi colour ka dress pehno wh,0
448,yar masla ye nai hai k log isko nahi chorein ge masla ye hai k jis culture k,0
449,good morning my rockstar papa ji plz bless me more sewa sumiran parmarth ka bal b,2
450,hoty kha se ati h itni pavitr ldkiya jine bc nahi pta villen,0
451,jo khud tadipar hai aur power ke liye giddh bann gaya hai wo kya kisi ko kuch karega sirf encounter kar,0
452,ha ha ha cow mutr peeke we have won all wars against you guys you should st,1
453,democracy is in sale to phir chor kon ha bhai jo tmc log bjp mn shamil hore ha jis ko tum gali dete the,0
454,soniaji i want to say you that yaad sadhavi ke saat jo bhi hua hai mai usse pyaar karta hu use meri shaadi bhi hui,0
455,mominn yeah exectly she said me once tum mery khwab m aye thy raat ko when i asked about the dre,2
456,sam first time bane untundi adi trend ani feel ayyi prati second movie same format follow,2
457,beta nafrat tum jaise jahil illiterate failate hain pata nhi kon si phd chal rhi h,1
458,af chutiye saale ..,0
459,good morning pyare gurupaa ji plzzzz bless me sewasimran nd parmarth,0
460,rahul ji aapko istifa nahi dena he aap congress ko jamini tor pe majboot banaye congress ko,2
461,modi ji bohot bohot bohot shubhakamanyen aapane sach main poori nishtha aur imandari se desh ki aur,0
462,om islaam kabool karne ki bohut aag lagi thi jawaani ka bhooth jo sirpe chadha tha ab jawaani ke s,2
463,sir paise ki aukaat nahi hai aur kmra ki kahan in kutto,1
464,sing with me ... swamy ji aisa feel kar rahe hai ...,0
465,k odi world cup ma pak wi k khilaf pahla match har gia k t20 world cup ma pak eng k khilaf apna pahla ma,2
466,media ko bhi naam lenaa nahi aataa pahali baar sunaa hai kyaa kai baar ho chukaa,0
467,samsung m30 bilkul bhi mat lena warna bahut pastawo ge main pasta raha hummn camara ek dam bakwass hai,0
468,tweets mast news hai re baba .. waah modiji waah .. desh ko duba do hum tumhare sath hain,0
469,i love u muah u r the preciousest thing happened to my life thank you for being with me through both hard and fun,1
470,don't a use this kid isay famous krnay wala media h wrna ye to ghr me baitha hwa tha skoon se is ka kya qsoor m,1
471,nsharif pakistan ao na haram ki olaad hoti ha wo jo maa k marne par nhi ati baap ko jail hui nhi aye,2
472,this of course is a case of personal enmity and not a hate crime abhi toh sirf congress aur gandhis ko d,1
473,suji hai ?? ab kuch nhi ho sakta teri zindagi me sirf do hi kaam hai ek pappu ka mutra paan aur dusra,2
474,anpad ganwar ho kya google pe you tube pe sari ayashiyo ki gandhi ki kahaniys hai j,2
475,congress party walo ne apne pravaktao se kha tha ki kisi debate ka part mt bnna kuki unhe pta tha ki,2
476,honorable sir hum logo ko rojgar deya jay again thanks to all mission mana,1
477,happy weekends this one is for you,2
478,kurosaki fadnavis there is free society in indus valley culture and early rigvedic,2
479,bharat chhod inki aukat kahi ki bhee nahi hai yani koi muslim country puchhanewal nahi hai bharat mai,2
480,rt if you agree it was a super se bahut bahut upar performance,1
481,chor ki olad chori hi kry g aur chor ko defend hi kry g aur kia kry g saal,2
482,sorry for the rt spam but s is back and rhey alone have done so so so much for me and im so excited and feel so l,0
483,s rathore hardik thele wale ke boss ki okt ye hai .. ye dar to hona chaiye ... aur bhindi timatar bc,2
484,chutiye gai ki puja kyu ki jaati hai kabhi socha hai kyuki wo kisan ko dudh deti hai jisse usko kuch kamai hi jati,1
485,viratian are nahi bhai aamirspk2 ne rts ke liye nahi kiya t,1
486,no doubt asish played well but wtf his raftar sir se badla gang leaders se bhi badla lega ab yeh xerxes was,0
